,price,longitude,latitude,neighborhood
2020,1300,-73.957339,40.672414,Crown_Heights_North
2021,525,-73.980673,40.779925,Upper_West_Side
2022,900,-73.482288,40.768673,None
2023,1150,-73.995323,40.665275,Park_Slope_Gowanus
2024,850,-73.7877,40.9166,None
2025,1100,-73.942697,40.817238,Central_Harlem_North_Polo_Grounds
2026,1100,-73.943071,40.817526,Central_Harlem_North_Polo_Grounds
2027,1050,-73.9983,40.7255,SoHo_TriBeCa_Civic_Center_Little_Italy
2028,1250,-73.951053,40.657836,Prospect_Lefferts_Gardens_Wingate
2029,750,-73.9426,40.8183,Central_Harlem_North_Polo_Grounds
2030,1100,-73.964424,40.581106,Brighton_Beach
2031,700,-73.8495,40.8702,Allerton_Pelham_Gardens
2032,1500,-73.970299,40.789053,Upper_West_Side
2033,1350,-73.95052,40.669897,Crown_Heights_North
2034,650,-73.737131,40.649084,Rosedale
2035,900,-73.398,41.465,None
2036,900,-73.9738,40.8317,None
2037,920,-74.1184,40.5682,New_Dorp_Midland_Beach
2038,1800,-73.9738,40.8317,None
2039,1000,-73.948103,40.69175,Bedford
2040,500,-73.883,40.7513,Jackson_Heights
2041,1475,-73.9371,40.8011,None
2042,800,-73.959861,40.655635,Prospect_Lefferts_Gardens_Wingate
2043,1348,-73.9666,40.6924,Clinton_Hill
2044,1000,-73.9666,40.6924,Clinton_Hill
2045,1000,-73.9666,40.6924,Clinton_Hill
2046,925,-73.948503,40.821555,Manhattanville
2047,800,-73.95082,40.821669,Hamilton_Heights
2048,850,-73.948438,40.82162,Manhattanville
2049,1600,-73.932323,40.695438,Bushwick_South
2050,1250,-73.947592,40.687107,Bedford
2051,700,-73.957,40.6467,Erasmus
2052,1325,-73.9683,40.7975,Upper_West_Side
2053,950,-73.9211,40.6784,Stuyvesant_Heights
2054,1200,-73.964875,40.71433,North_Side_South_Side
2055,1200,-73.940777,40.725821,Greenpoint
2056,550,-73.8916,40.7611,Jackson_Heights
2057,2900,-73.9295,40.7608,Astoria
2058,800,-73.9743,40.5979,Bensonhurst_East
2059,1395,-73.928736,40.699007,Bushwick_South
2060,1200,-73.9265,40.7706,Old_Astoria
2061,938,-73.933246,40.697855,Bushwick_South
2062,800,-73.9367,40.67,Crown_Heights_North
2063,600,-73.956726,40.615997,Midwood
2064,900,-73.9356,40.8496,Washington_Heights_North
2065,990,-73.909085,40.680493,Ocean_Hill
2066,775,-73.727,40.7867,None
2067,995,-73.958712,40.691218,Bedford
2068,1850,-73.947753,40.661007,Prospect_Lefferts_Gardens_Wingate
2069,1250,-73.94773,40.787732,East_Harlem_South
2070,1700,-73.9644,40.679,Prospect_Heights
2071,900,-73.9252,41.0914,None
2072,1000,-73.92211,40.762115,Astoria
2073,1550,-73.933246,40.697855,Bushwick_South
2074,1200,-73.9781,40.7443,Murray_Hill_Kips_Bay
2075,1225,-73.9221,40.8662,Marble_Hill_Inwood
2076,1075,-73.933246,40.697855,Bushwick_South
2077,900,-74.0303,40.6251,Bay_Ridge
2078,995,-73.9563,40.7095,North_Side_South_Side
2079,1400,-73.9798,40.6816,Park_Slope_Gowanus
2080,950,-73.9149,40.7627,Astoria
2081,1200,-73.907561,40.691138,Bushwick_North
2082,1600,-73.962455,40.713525,North_Side_South_Side
2083,900,-73.925383,40.863807,Marble_Hill_Inwood
2084,1000,-73.9877,40.7152,Lower_East_Side
2085,1075,-73.866626,40.85664000000001,Pelham_Parkway
2086,800,-73.98536700000002,40.606237,Bensonhurst_East
2087,3400,-73.999654,40.744107,Hudson_Yards_Chelsea_Flatiron_Union_Square
2088,1600,-73.691986,40.729342,None
2089,900,-73.9356,40.8496,Washington_Heights_North
2090,1225,-73.9221,40.8662,Marble_Hill_Inwood
2091,1310,-73.950875,40.725721,Greenpoint
2092,725,-73.907347,40.692549,Bushwick_North
2093,1340,-73.9345,40.7446,Hunters_Point_Sunnyside_West_Maspeth
2094,1200,-73.95716,40.820983,Manhattanville
2095,750,-73.416309,40.824592,None
2096,1200,-72.149277,41.045155,None
2097,1200,-72.149963,41.045802,None
2098,1195,-73.99262,40.688971,DUMBO_Vinegar_Hill_Downtown_Brooklyn_Boerum_Hill
2099,700,-73.965,40.6225,Midwood
2100,1400,-73.948116,40.70989,East_Williamsburg
2101,1049,-73.918,40.7006,Bushwick_North
2102,1750,-73.9781,40.7443,Murray_Hill_Kips_Bay
2103,1137,-73.92433,40.699069,Bushwick_South
2104,1000,-73.905851,40.694069,Bushwick_North
2105,950,-73.962068,40.653949,Flatbush
2106,1000,-73.9828,40.6669,Park_Slope_Gowanus
2107,1300,-73.943957,40.71164,East_Williamsburg
2108,720,-73.9575,40.7454,Hunters_Point_Sunnyside_West_Maspeth
2109,1200,-73.92065699999998,40.690927,Bushwick_South
2110,900,-73.9507,40.8246,Hamilton_Heights
2111,1500,-73.991731,40.761463,Clinton
2112,1050,-73.922179,40.695344,Bushwick_South
2113,1500,-73.5992,41.4097,None
2114,1250,-73.9529,40.7763,Yorkville
2115,1200,-73.92065699999998,40.690927,Bushwick_South
2116,750,-74.02297800000002,40.621431,Bay_Ridge
2117,900,-73.9588,40.7685,Lenox_Hill_Roosevelt_Island
2118,825,-73.91109399999998,40.692316,Bushwick_North
2119,900,-73.9069,40.745,Woodside
2120,850,-73.099594,40.858324,None
2121,800,-73.916117,40.682684,Ocean_Hill
2122,1275,-73.949374,40.67763,Crown_Heights_North
2123,850,-73.916117,40.682684,Ocean_Hill
2124,1000,-73.954666,40.687153,Bedford
2125,1100,-73.964301,40.802373,Morningside_Heights
2126,900,-73.964212,40.652147,Flatbush
2127,950,-73.916117,40.682684,Ocean_Hill
2128,800,-73.522825,41.070137,None
2129,700,-75.186616,37.321664,None
2130,800,-73.941443,40.688019,Stuyvesant_Heights
2131,1200,-73.92065699999998,40.690927,Bushwick_South
2132,1100,-73.9563,40.7095,North_Side_South_Side
2133,1700,-74.0133,40.6412,Sunset_Park_West
2134,800,-73.6828,40.7294,None
2135,1200,-73.92065699999998,40.690927,Bushwick_South
2136,1200,-73.914857,40.744786,Hunters_Point_Sunnyside_West_Maspeth
2137,950,-73.913942,40.68702800000001,Bushwick_South
2138,599,-73.92575699999998,40.66298,Rugby_Remsen_Village
2139,850,-73.916117,40.682684,Ocean_Hill
2140,875,-73.9367,40.67,Crown_Heights_North
2141,950,-73.916117,40.682684,Ocean_Hill
2142,950,-73.959503,40.68193400000001,Clinton_Hill
2143,1275,-73.949374,40.67763,Crown_Heights_North
2144,1350,-73.943611,40.710918,East_Williamsburg
2145,1200,-73.92065699999998,40.690927,Bushwick_South
2146,700,-73.08,41.3229,None
2147,1000,-73.979605,40.682489,Park_Slope_Gowanus
2148,1050,-73.93675400000002,40.814072,Central_Harlem_North_Polo_Grounds
2149,850,-73.956007,40.693899,Bedford
2150,1100,-73.956007,40.693899,Bedford
2151,1000,-73.9798,40.6816,Park_Slope_Gowanus
2152,995,-73.948792,40.79747800000001,Central_Harlem_South
2153,1175,-73.929591,40.685635,Stuyvesant_Heights
2154,825,-73.91109399999998,40.692316,Bushwick_North
2155,825,-73.91109399999998,40.692316,Bushwick_North
2156,980,-73.98718000000002,40.733292,Gramercy
2157,750,-73.71573000000002,40.656362,None
2158,825,-73.916117,40.682684,Ocean_Hill
2159,825,-73.916117,40.682684,Ocean_Hill
2160,1800,-74.013262,40.707677,Battery_Park_City_Lower_Manhattan
2161,1270,-73.9426,40.8183,Central_Harlem_North_Polo_Grounds
2162,700,-73.9067,40.8798,Spuyten_Duyvil_Kingsbridge
2163,800,-73.9239,40.6205,Flatlands
2164,685,-73.950852,40.657806,Prospect_Lefferts_Gardens_Wingate
2165,800,-73.916117,40.682684,Ocean_Hill
2166,600,-73.7559,40.6645,Springfield_Gardens_South_Brookville
2167,600,-73.82300000000001,40.6868,Richmond_Hill
2168,700,-73.14711899999998,41.195486,None
2169,950,-73.908629,40.684086,Bushwick_South
2170,875,-73.9367,40.67,Crown_Heights_North
2171,1165,-73.9447,40.7918,East_Harlem_South
2172,975,-73.92305400000002,40.76083,Astoria
2173,700,-73.9507,40.8246,Hamilton_Heights
2174,1850,-73.972814,40.743811,Turtle_Bay_East_Midtown
2175,850,-73.8961,40.7036,Ridgewood
2176,1175,-73.960133,40.797567,None
2177,800,-73.956007,40.693899,Bedford
2178,900,-73.8204,40.739297,Kew_Gardens_Hills
2179,1150,-73.86063100000001,41.059744,None
2180,1150,-73.86063100000001,41.059744,None
2181,1300,-73.9796,40.7262,Lower_East_Side
2182,1500,-73.95960600000002,40.71808,North_Side_South_Side
2183,1600,-73.9796,40.7262,Lower_East_Side
2184,1250,-73.89399999999999,40.6705,East_New_York__Pennsylvania_Ave_
2185,800,-73.938668,40.68534,Bedford
2186,1625,-73.983971,40.77543,Lincoln_Square
2187,825,-73.91109399999998,40.692316,Bushwick_North
2188,1500,-73.938355,40.685446,Stuyvesant_Heights
2189,1050,-73.93675400000002,40.814072,Central_Harlem_North_Polo_Grounds
2190,1100,-73.8852,40.9518,None
2191,1150,-73.9028,40.6407,Canarsie
2192,950,-73.9274,40.6907,Stuyvesant_Heights
2193,950,-73.89399999999999,40.6705,East_New_York__Pennsylvania_Ave_
2194,825,-73.91109399999998,40.692316,Bushwick_North
2195,1200,-73.7552,41.0141,None
2196,600,-74.0258,40.7939,None
2197,750,-73.96222900000002,40.678166,Prospect_Heights
2198,650,-73.934431,40.670773,Crown_Heights_North
2199,2200,-74.0025,40.7185,SoHo_TriBeCa_Civic_Center_Little_Italy
2200,1700,-73.6097,40.6548,None
2201,1300,-73.8226,40.7536,Flushing
2202,850,-73.934431,40.670773,Crown_Heights_North
2203,1025,-73.93675400000002,40.814072,Central_Harlem_North_Polo_Grounds
2204,825,-73.91109399999998,40.692316,Bushwick_North
2205,750,-73.96222900000002,40.678166,Prospect_Heights
2206,1100,-73.964301,40.802373,Morningside_Heights
2207,995,-73.948792,40.79747800000001,Central_Harlem_South
2208,950,-73.959503,40.68193400000001,Clinton_Hill
2209,999,-73.92969599999998,40.69012,Stuyvesant_Heights
2210,999,-73.92969599999998,40.69012,Stuyvesant_Heights
2211,1700,-73.933695,40.671002,Crown_Heights_North
2212,725,-73.8514,40.6838,Woodhaven
2213,1375,-73.976681,40.679868,Park_Slope_Gowanus
2214,900,-73.8736,40.6762,East_New_York
2215,995,-73.943388,40.695289,Stuyvesant_Heights
2216,1300,-73.991734,40.666736,Park_Slope_Gowanus
2217,800,-73.9436,40.7012,Bedford
2218,750,-73.9145,40.6625,Brownsville
2219,1500,-73.1277,40.9068,None
2220,800,-73.8739,40.7613,East_Elmhurst
2221,875,-73.9367,40.67,Crown_Heights_North
2222,550,-74.0927,40.6316,New_Brighton_Silver_Lake
2223,900,-73.9925,40.7547,Hudson_Yards_Chelsea_Flatiron_Union_Square
2224,700,-73.9925,40.7547,Hudson_Yards_Chelsea_Flatiron_Union_Square
2225,1000,-73.870956,41.015227,None
2226,2150,-73.990963,40.762699,Clinton
2227,700,-73.791005,40.694595,South_Jamaica
2228,800,-73.417168,40.869392,None
2229,800,-73.941443,40.688019,Stuyvesant_Heights
2230,675,-73.780578,40.736273,Fresh_Meadows_Utopia
2231,850,-73.918,40.7006,Bushwick_North
2232,960,-73.9198,40.8085,Mott_Haven_Port_Morris
2233,1250,-73.9447,40.7918,East_Harlem_South
2234,527,-73.839626,40.518758,None
2235,1950,-73.996031,40.733065,West_Village
2236,900,-74.0121,40.6174,Dyker_Heights
2237,640,-74.066,40.7321,None
2238,875,-73.9367,40.67,Crown_Heights_North
2239,900,-73.8198,40.9569,None
2240,1630,-73.9531,40.8019,Central_Harlem_South
2241,975,-73.9221,40.8662,Marble_Hill_Inwood
2242,800,-73.791005,40.694595,South_Jamaica
2243,700,-73.8776,40.7351,Elmhurst
2244,1050,-74.117482,40.570377,New_Dorp_Midland_Beach
2245,1150,-73.954647,40.687062,Bedford
2246,1000,-73.8198,40.9569,None
2247,999,-73.92969599999998,40.69012,Stuyvesant_Heights
2248,800,-73.938668,40.68534,Bedford
2249,1150,-73.938668,40.68534,Bedford
2250,1150,-73.954647,40.687062,Bedford
2251,720,-74.03015,40.625691,Bay_Ridge
2252,1300,-73.96614100000002,40.804931,Morningside_Heights
2253,900,-73.881683,40.878867,Norwood
2254,1175,-73.929591,40.685635,Stuyvesant_Heights
2255,995,-73.948792,40.79747800000001,Central_Harlem_South
2256,1250,-73.942301,40.805549,None
2257,1050,-73.93675400000002,40.814072,Central_Harlem_North_Polo_Grounds
2258,600,-73.7677,40.7142,Hollis
2259,800,-73.9198,40.8085,Mott_Haven_Port_Morris
2260,600,-73.954975,40.688711,Bedford
2261,1700,-73.9781,40.7443,Murray_Hill_Kips_Bay
2262,700,-73.862848,40.729302,Rego_Park
2263,775,-73.9367,40.67,Crown_Heights_North
2264,1250,-73.960484,40.65841,Prospect_Lefferts_Gardens_Wingate
2265,1150,-73.938668,40.68534,Bedford
2266,825,-73.916117,40.682684,Ocean_Hill
2267,1300,-73.9563,40.7095,North_Side_South_Side
2268,850,-73.79310600000002,40.734218,Pomonok_Flushing_Heights_Hillcrest
2269,800,-73.7353,40.6621,Rosedale
2270,1300,-73.910996,40.690027,Bushwick_North
2271,950,-73.943005,40.693357,Stuyvesant_Heights
2272,1499,-73.9903,40.694,DUMBO_Vinegar_Hill_Downtown_Brooklyn_Boerum_Hill
2273,2500,-73.989047,40.73891500000001,Gramercy
2274,1200,-73.505723,41.057576,None
2275,972,-73.95541,40.690908,Bedford
2276,650,-74.08272,40.63760300000001,West_New_Brighton_New_Brighton_St__George
2277,1000,-73.91940600000002,40.685503,Stuyvesant_Heights
2278,1100,-73.9996,40.7402,Hudson_Yards_Chelsea_Flatiron_Union_Square
2279,850,-73.934431,40.670773,Crown_Heights_North
2280,650,-73.934431,40.670773,Crown_Heights_North
2281,850,-73.8538,41.1673,None
2282,700,-74.0054,40.7339,West_Village
2283,700,-73.9925,40.7547,Hudson_Yards_Chelsea_Flatiron_Union_Square
2284,1000,-73.954666,40.687153,Bedford
2285,835,-73.9216,40.8376,Highbridge
2286,1600,-73.9983,40.7255,SoHo_TriBeCa_Civic_Center_Little_Italy
2287,800,-73.92235500000002,40.691894,Bushwick_South
2288,950,-73.907093,40.705722,Ridgewood
2289,850,-73.934431,40.670773,Crown_Heights_North
2290,2300,-73.9858,40.7651,Clinton
2291,750,-74.003443,40.640953,Sunset_Park_East
2292,750,-74.003443,40.640953,Sunset_Park_East
2293,950,-74.051645,40.742687,None
2294,600,-73.954975,40.688711,Bedford
2295,600,-73.880798,40.745209,Elmhurst
2296,900,-74.132867,40.600448,New_Springville_Bloomfield_Travis
2297,2000,-73.6595,40.5877,None
2298,1100,-73.943172,40.810942,Central_Harlem_North_Polo_Grounds
2299,1000,-73.9149,40.7627,Astoria
2300,900,-73.9666,40.6924,Clinton_Hill
2301,1190,-73.99708299999998,40.713061,Chinatown
2302,1325,-73.918,40.7006,Bushwick_North
2303,1300,-73.920785,40.771488,Old_Astoria
2304,1200,-73.9683,40.7975,Upper_West_Side
2305,1200,-73.9683,40.7975,Upper_West_Side
2306,1713,-73.9638,40.7651,Lenox_Hill_Roosevelt_Island
2307,899,-73.941932,40.687963,Bedford
2308,1025,-73.93675400000002,40.814072,Central_Harlem_North_Polo_Grounds
2309,500,-73.260527,40.780495,None
2310,1100,-73.942,40.8382,Washington_Heights_South
2311,1750,-73.99630400000002,40.753389,Hudson_Yards_Chelsea_Flatiron_Union_Square
2312,1025,-73.93675400000002,40.814072,Central_Harlem_North_Polo_Grounds
2313,950,-73.959503,40.68193400000001,Clinton_Hill
2314,1000,-73.9371,40.8011,None
2315,1150,-73.942301,40.805549,None
2316,650,-73.9367,40.67,Crown_Heights_North
2317,700,-73.9925,40.7547,Hudson_Yards_Chelsea_Flatiron_Union_Square
2318,1150,-73.954647,40.687062,Bedford
2319,1500,-73.9274,40.6907,Stuyvesant_Heights
2320,875,-73.9367,40.67,Crown_Heights_North
2321,1000,-73.954666,40.687153,Bedford
2322,1950,-73.9644,40.679,Prospect_Heights
2323,1500,-73.976681,40.679868,Park_Slope_Gowanus
2324,1150,-73.938668,40.68534,Bedford
2325,1000,-73.9211,40.6784,Stuyvesant_Heights
2326,750,-74.003443,40.640953,Sunset_Park_East
2327,750,-74.003443,40.640953,Sunset_Park_East
2328,1300,-73.94968,40.802024,Central_Harlem_South
2329,1300,-73.926994,40.835332,Highbridge
2330,1025,-73.942,40.8382,Washington_Heights_South
2331,1350,-73.904831,40.706774,Ridgewood
2332,850,-73.916117,40.682684,Ocean_Hill
2333,800,-73.916117,40.682684,Ocean_Hill
2334,800,-73.9211,40.6784,Stuyvesant_Heights
2335,800,-73.92195699999998,40.675544,Ocean_Hill
2336,700,-73.9925,40.7547,Hudson_Yards_Chelsea_Flatiron_Union_Square
2337,1300,-73.953582,40.710715,North_Side_South_Side
2338,1350,-73.945,40.6451,East_Flatbush_Farragut
2339,1200,-73.912291,40.708782,Ridgewood
2340,650,-73.934431,40.670773,Crown_Heights_North
2341,1000,-73.921319,40.762258,Astoria
2342,675,-73.8712,40.8737,None
2343,1200,-73.913032,40.709218,Ridgewood
2344,1150,-73.938668,40.68534,Bedford
2345,1150,-73.938668,40.68534,Bedford
2346,650,-73.1305,40.8083,None
2347,1000,-73.9764,40.7864,Upper_West_Side
2348,1350,-73.9563,40.7095,North_Side_South_Side
2349,1100,-73.942,40.8382,Washington_Heights_South
2350,675,-73.9335,40.671619,Crown_Heights_North
2351,1275,-73.9498,40.7272,Greenpoint
2352,785,-73.9507,40.8246,Hamilton_Heights
2353,500,-73.9588,40.7685,Lenox_Hill_Roosevelt_Island
2354,800,-73.938668,40.68534,Bedford
2355,775,-73.915565,40.699693,Bushwick_North
2356,1050,-73.9447,40.7918,East_Harlem_South
2357,999,-73.92969599999998,40.69012,Stuyvesant_Heights
2358,700,-73.9496,40.6794,Crown_Heights_North
2359,650,-73.7758,40.6775,Springfield_Gardens_North
2360,700,-73.9274,40.6907,Stuyvesant_Heights
2361,1000,-73.81399300000002,41.049763,None
2362,825,-73.91109399999998,40.692316,Bushwick_North
2363,700,-73.9925,40.7547,Hudson_Yards_Chelsea_Flatiron_Union_Square
2364,1050,-74.088523,40.624076,Grymes_Hill_Clifton_Fox_Hills
2365,1000,-73.9983,40.7255,SoHo_TriBeCa_Civic_Center_Little_Italy
2366,850,-73.8503,40.8904,Williamsbridge_Olinville
2367,700,-73.94385799999998,40.694505,Bedford
2368,700,-73.94385799999998,40.694505,Bedford
2369,1050,-73.9274,40.6907,Stuyvesant_Heights
2370,1025,-73.942,40.8382,Washington_Heights_South
2371,950,-73.8495,40.8702,Allerton_Pelham_Gardens
2372,800,-73.849411,40.889208,Williamsbridge_Olinville
2373,1000,-73.573551,41.073744,None
2374,900,-73.957,40.6467,Erasmus
2375,2195,-73.955304,40.807111,Central_Harlem_South
2376,730,-73.883,40.7513,Jackson_Heights
2377,900,-73.932742,40.690528,Stuyvesant_Heights
2378,730,-73.883,40.7513,Jackson_Heights
2379,900,-73.819,40.6744,South_Ozone_Park
2380,850,-73.9349,40.6505,East_Flatbush_Farragut
2381,1040,-73.9274,40.6907,Stuyvesant_Heights
2382,1040,-73.9274,40.6907,Stuyvesant_Heights
2383,900,-73.8961,40.7036,Ridgewood
2384,900,-73.8961,40.7036,Ridgewood
2385,999,-73.9274,40.6907,Stuyvesant_Heights
2386,1000,-73.9274,40.6907,Stuyvesant_Heights
2387,825,-73.94935600000002,40.69612100000001,Bedford
2388,1300,-73.926994,40.835332,Highbridge
2389,1300,-73.94968,40.802024,Central_Harlem_South
2390,900,-73.4358,41.1222,None
2391,1050,-73.9983,40.7255,SoHo_TriBeCa_Civic_Center_Little_Italy
2392,700,-73.8999,40.8486,Claremont_Bathgate
2393,1000,-73.933375,40.675194,Crown_Heights_North
2394,1300,-73.9546,40.6628,Prospect_Lefferts_Gardens_Wingate
2395,1050,-73.9983,40.7255,SoHo_TriBeCa_Civic_Center_Little_Italy
2396,800,-73.813415,40.71555,Briarwood_Jamaica_Hills
2397,1200,-73.9563,40.7095,North_Side_South_Side
2398,1700,-73.994355,40.759156,Clinton
2399,700,-73.795037,40.72521,Pomonok_Flushing_Heights_Hillcrest
2400,1000,-73.7877,40.9166,None
2401,1100,-73.91206700000002,40.65405,Rugby_Remsen_Village
2402,1700,-73.7677,40.7142,Hollis
2403,1850,-73.951035,40.796788,None
2404,845,-73.425837,41.086419,None
2405,750,-73.424377,41.091546,None
2406,1200,-73.921509,40.739974,Hunters_Point_Sunnyside_West_Maspeth
2407,1025,-73.942,40.8382,Washington_Heights_South
2408,1025,-73.9216,40.7436,Hunters_Point_Sunnyside_West_Maspeth
2409,1350,-73.904831,40.706774,Ridgewood
2410,650,-73.7877,40.6969,South_Jamaica
2411,950,-73.940325,40.685149,Stuyvesant_Heights
2412,535,-73.900102,40.698319,Ridgewood
2413,1000,-74.003342,40.735539,West_Village
2414,760,-73.898905,40.709681,Ridgewood
2415,1850,-74.0013,40.7101,Chinatown
2416,1350,-73.9858,40.7651,Clinton
2417,1200,-73.9345,40.7446,Hunters_Point_Sunnyside_West_Maspeth
2418,1400,-73.9563,40.7095,North_Side_South_Side
2419,1500,-73.9996,40.7402,Hudson_Yards_Chelsea_Flatiron_Union_Square
2420,800,-73.9217,40.8222,None
2421,1875,-73.990963,40.762699,Clinton
2422,775,-73.221087,41.217952,None
2423,1100,-73.957,40.6467,Erasmus
2424,1250,-73.957043,40.675181,Crown_Heights_North
2425,1475,-73.927113,40.688167,Stuyvesant_Heights
2426,700,-73.93621800000003,40.697702,Bushwick_South
2427,1700,-73.956568,40.644089,Erasmus
2428,1950,-73.991079,40.762748,Clinton
2429,750,-73.916942,40.671607,Ocean_Hill
2430,1149,-73.9498,40.7272,Greenpoint
2431,1475,-74.036799,40.7138,None
2432,750,-73.916942,40.671607,Ocean_Hill
2433,1999,-73.95660699999998,40.744566,Hunters_Point_Sunnyside_West_Maspeth
2434,750,-73.916942,40.671607,Ocean_Hill
2435,1999,-73.95660699999998,40.744566,Hunters_Point_Sunnyside_West_Maspeth
2436,1350,-73.9436,40.7012,Bedford
2437,900,-73.88325,40.910333,None
2438,1100,-73.914992,40.763892,Astoria
2439,950,-73.883,40.7513,Jackson_Heights
2440,865,-73.817123,40.717675,Kew_Gardens_Hills
2441,650,-73.7617,40.6958,St__Albans
2442,650,-73.7617,40.6958,St__Albans
2443,900,-73.937216,40.838002,Washington_Heights_South
2444,1600,-74.008554,40.733401,West_Village
2445,1150,-74.0329,40.7445,None
2446,1650,-73.98839100000002,40.759164,Clinton
2447,800,-73.869869,40.721638,Middle_Village
2448,700,-73.938503,40.671354,Crown_Heights_North
2449,750,-73.883,40.7513,Jackson_Heights
2450,1200,-73.921194,40.697257,Bushwick_North
2451,950,-73.9149,40.7627,Astoria
2452,1075,-74.0208,40.7681,None
2453,720,-73.2681,41.1692,None
2454,720,-73.2681,41.1692,None
2455,1100,-73.7944,40.7119,Briarwood_Jamaica_Hills
2456,1000,-73.8776,40.7351,Elmhurst
2457,1150,-73.9758,40.6424,Kensington_Ocean_Parkway
2458,975,-73.933553,40.672515,Crown_Heights_North
2459,1200,-73.9683,40.7975,Upper_West_Side
2460,1800,-73.9983,40.7255,SoHo_TriBeCa_Civic_Center_Little_Italy
2461,799,-73.913591,40.678246,Ocean_Hill
2462,550,-73.9426,40.8183,Central_Harlem_North_Polo_Grounds
2463,1320,-73.98090400000002,40.659676,Windsor_Terrace
2464,800,-73.7353,40.6621,Rosedale
2465,750,-74.009338,40.628812,Dyker_Heights
2466,1025,-73.917346,40.701507,Bushwick_North
2467,900,-73.9265,40.7706,Old_Astoria
2468,1250,-73.9149,40.7627,Astoria
2469,1050,-73.959231,40.674611,Crown_Heights_North
2470,1500,-73.9884,40.5767,Seagate_Coney_Island
2471,1900,-74.00519399999997,40.751782,Hudson_Yards_Chelsea_Flatiron_Union_Square
2472,1100,-73.89399999999999,40.6705,East_New_York__Pennsylvania_Ave_
2473,700,-73.9917,41.3346,None
2474,975,-73.9274,40.6907,Stuyvesant_Heights
2475,850,-73.936856,40.754798,Queensbridge_Ravenswood_Long_Island_City
2476,700,-73.93621800000003,40.697702,Bushwick_South
2477,1100,-73.526487,41.06449600000001,None
2478,1500,-73.6595,40.5877,None
2479,650,-74.0208,40.7681,None
2480,800,-73.7745,40.7627,Bayside_Bayside_Hills
2481,875,-73.908247,40.704593,Ridgewood
2482,1450,-73.9265,40.7706,Old_Astoria
2483,875,-73.908247,40.704593,Ridgewood
2484,770,-73.905846,40.691692,Bushwick_North
2485,1850,-74.0083,40.7056,Battery_Park_City_Lower_Manhattan
2486,990,-74.0208,40.7681,None
2487,500,-73.6176,40.7049,None
2488,500,-73.6176,40.7049,None
2489,700,-73.883,40.7513,Jackson_Heights
2490,1300,-73.9345,40.7446,Hunters_Point_Sunnyside_West_Maspeth
2491,600,-73.8999,40.8486,Claremont_Bathgate
2492,900,-73.9216,40.7436,Hunters_Point_Sunnyside_West_Maspeth
2493,800,-73.943825,40.628936,Flatlands
2494,975,-73.946653,40.717907,East_Williamsburg
2495,600,-74.089,40.702,None
2496,900,-73.929826,40.853835,Washington_Heights_North
2497,650,-73.82300000000001,40.6868,Richmond_Hill
2498,1300,-73.9371,40.8011,None
2499,975,-73.924379,40.867544,Marble_Hill_Inwood
2500,600,-73.82300000000001,40.6868,Richmond_Hill
2501,1450,-73.9644,40.679,Prospect_Heights
2502,1050,-73.9983,40.7255,SoHo_TriBeCa_Civic_Center_Little_Italy
2503,1050,-73.924379,40.867544,Marble_Hill_Inwood
2504,1050,-73.9983,40.7255,SoHo_TriBeCa_Civic_Center_Little_Italy
2505,600,-73.9475,40.6011,Madison
2506,750,-73.9507,40.8246,Hamilton_Heights
2507,1050,-73.924379,40.867544,Marble_Hill_Inwood
2508,875,-74.029484,40.762731,None
2509,849,-73.93090699999998,40.692228,Stuyvesant_Heights
2510,1554,-73.9858,40.7651,Clinton
2511,975,-73.924379,40.867544,Marble_Hill_Inwood
2512,1457,-73.9858,40.7651,Clinton
2513,1000,-73.914642,40.687507,Bushwick_South
2514,800,-73.9536,40.5839,Sheepshead_Bay_Gerritsen_Beach_Manhattan_Beach
2515,700,-73.901424,40.721242,Maspeth
2516,1000,-73.88210699999998,40.681217,Cypress_Hills_City_Line
2517,900,-73.93506500000002,40.69885900000001,Bushwick_South
2518,1100,-73.936014,40.85505,Washington_Heights_North
2519,1400,-73.982506,40.742677,Hudson_Yards_Chelsea_Flatiron_Union_Square
2520,750,-73.8961,40.7036,Ridgewood
2521,1000,-73.949788,40.69831,Bedford
2522,1450,-73.4058,41.1323,None
2523,1450,-73.4058,41.1323,None
2524,1200,-73.913032,40.709218,Ridgewood
2525,800,-73.8997,40.7239,Middle_Village
2526,1800,-74.007459,40.707219,Battery_Park_City_Lower_Manhattan
2527,1800,-74.007459,40.707219,Battery_Park_City_Lower_Manhattan
2528,1200,-73.8776,40.7351,Elmhurst
2529,1200,-73.913032,40.709218,Ridgewood
2530,2100,-73.470039,41.133676,None
2531,900,-72.5202,40.8726,None
2532,925,-73.938654,40.849994,Washington_Heights_South
2533,700,-73.953048,40.656081,Prospect_Lefferts_Gardens_Wingate
2534,800,-73.964424,40.792909,Upper_West_Side
2535,900,-74.030149,40.750549,None
2536,1000,-73.9546,40.6628,Prospect_Lefferts_Gardens_Wingate
2537,949,-73.938088,40.849998,Washington_Heights_South
2538,850,-73.911,40.7763,Steinway
2539,950,-73.9349,40.6505,East_Flatbush_Farragut
2540,1100,-73.922496,40.769654,Old_Astoria
2541,775,-73.9274,40.6907,Stuyvesant_Heights
2542,800,-73.83451099999998,40.88445,Eastchester_Edenwald_Baychester
2543,800,-73.9069,40.745,Woodside
